compensation_status,accident_id,vehicle_id,fd_decision,circumstances,road_signs,road_surface,visibility,road_conditions,accident_date,address_id
VALIDATED_EIF,17504,27998.0,FG,12.0,,1.0,1.0,2.0,2020-02-05 08:55:00+04:00,149814
VALIDATED_EIF,17504,27998.0,FG,25.0,,1.0,1.0,2.0,2020-02-05 08:55:00+04:00,149814
VALIDATED_EIF,17504,27998.0,FG,30.0,,1.0,1.0,2.0,2020-02-05 08:55:00+04:00,149814
VALIDATED_EIF,17636,28263.0,FG,2.0,,1.0,1.0,1.0,2020-02-06 13:07:00+04:00,151400
VALIDATED_EIF,17636,28263.0,FG,12.0,,1.0,1.0,1.0,2020-02-06 13:07:00+04:00,151400
VALIDATED_EIF,17636,28263.0,FG,25.0,,1.0,1.0,1.0,2020-02-06 13:07:00+04:00,151400
VALIDATED_EIF,17636,28263.0,FG,27.0,,1.0,1.0,1.0,2020-02-06 13:07:00+04:00,151400
VALIDATED_EIF,17636,28262.0,NG,2.0,,1.0,1.0,1.0,2020-02-06 13:07:00+04:00,151400
VALIDATED_EIF,17636,28262.0,NG,20.0,,1.0,1.0,1.0,2020-02-06 13:07:00+04:00,151400
VALIDATED_EIF,17636,28262.0,NG,25.0,,1.0,1.0,1.0,2020-02-06 13:07:00+04:00,151400
VALIDATED_EIF,17718,44749.0,FG,,,1.0,7.0,4.0,2020-02-04 08:50:00+04:00,151701
VALIDATED_EIF,17718,28457.0,NG,,,1.0,7.0,4.0,2020-02-04 08:50:00+04:00,151701
VALIDATED_EIF,17718,28322.0,NG,2.0,,1.0,7.0,4.0,2020-02-04 08:50:00+04:00,151701
VALIDATED_EIF,17718,28322.0,NG,12.0,,1.0,7.0,4.0,2020-02-04 08:50:00+04:00,151701
VALIDATED_EIF,17734,28397.0,NG,2.0,,1.0,2.0,1.0,2020-02-01 23:05:00+04:00,151936
VALIDATED_EIF,17734,28397.0,NG,23.0,,1.0,2.0,1.0,2020-02-01 23:05:00+04:00,151936
VALIDATED_EIF,17734,28396.0,FG,,,1.0,2.0,1.0,2020-02-01 23:05:00+04:00,151936
VALIDATED_EIF,17758,28476.0,NG,2.0,,1.0,2.0,1.0,2020-02-05 22:25:00+04:00,152478
VALIDATED_EIF,17758,28476.0,NG,18.0,,1.0,2.0,1.0,2020-02-05 22:25:00+04:00,152478
VALIDATED_EIF,17758,28475.0,FG,2.0,,1.0,2.0,1.0,2020-02-05 22:25:00+04:00,152478
VALIDATED_EIF,17758,28475.0,FG,12.0,,1.0,2.0,1.0,2020-02-05 22:25:00+04:00,152478
VALIDATED_EIF,17758,28475.0,FG,30.0,,1.0,2.0,1.0,2020-02-05 22:25:00+04:00,152478
VALIDATED_EIF,17788,28567.0,NG,2.0,,1.0,1.0,2.0,2020-02-05 12:58:00+04:00,153021
VALIDATED_EIF,17788,28567.0,NG,15.0,,1.0,1.0,2.0,2020-02-05 12:58:00+04:00,153021
VALIDATED_EIF,17788,28566.0,FG,2.0,,1.0,1.0,2.0,2020-02-05 12:58:00+04:00,153021
VALIDATED_EIF,17788,28566.0,FG,12.0,,1.0,1.0,2.0,2020-02-05 12:58:00+04:00,153021
VALIDATED_EIF,17796,28597.0,NG,2.0,,1.0,1.0,1.0,2020-02-06 13:30:00+04:00,153232
VALIDATED_EIF,17796,28597.0,NG,15.0,,1.0,1.0,1.0,2020-02-06 13:30:00+04:00,153232
VALIDATED_EIF,17796,28597.0,NG,30.0,,1.0,1.0,1.0,2020-02-06 13:30:00+04:00,153232
VALIDATED_EIF,17796,28595.0,FG,2.0,,1.0,1.0,1.0,2020-02-06 13:30:00+04:00,153232
VALIDATED_EIF,17796,28595.0,FG,23.0,,1.0,1.0,1.0,2020-02-06 13:30:00+04:00,153232
VALIDATED_EIF,17841,28527.0,NG,4.0,,1.0,1.0,2.0,2020-02-05 11:15:00+04:00,152818
VALIDATED_EIF,17841,28527.0,NG,12.0,,1.0,1.0,2.0,2020-02-05 11:15:00+04:00,152818
VALIDATED_EIF,17841,28527.0,NG,33.0,,1.0,1.0,2.0,2020-02-05 11:15:00+04:00,152818
VALIDATED_EIF,17841,28526.0,NG,,,1.0,1.0,2.0,2020-02-05 11:15:00+04:00,152818
VALIDATED_EIF,17841,28525.0,FG,,,1.0,1.0,2.0,2020-02-05 11:15:00+04:00,152818
VALIDATED_EIF,17860,28582.0,FG,3.0,,1.0,1.0,1.0,2020-02-05 15:50:00+04:00,153129
VALIDATED_EIF,17860,28582.0,FG,12.0,,1.0,1.0,1.0,2020-02-05 15:50:00+04:00,153129
VALIDATED_EIF,17860,28580.0,FG,8.0,,1.0,1.0,1.0,2020-02-05 15:50:00+04:00,153129
VALIDATED_EIF,17860,28580.0,FG,16.0,,1.0,1.0,1.0,2020-02-05 15:50:00+04:00,153129
VALIDATED_EIF,17896,28765.0,NG,2.0,,1.0,1.0,1.0,2020-02-06 09:40:00+04:00,153993
VALIDATED_EIF,17896,28765.0,NG,23.0,,1.0,1.0,1.0,2020-02-06 09:40:00+04:00,153993
VALIDATED_EIF,17896,28765.0,NG,25.0,,1.0,1.0,1.0,2020-02-06 09:40:00+04:00,153993
VALIDATED_EIF,17896,28763.0,FG,8.0,,1.0,1.0,1.0,2020-02-06 09:40:00+04:00,153993
VALIDATED_EIF,17896,28763.0,FG,12.0,,1.0,1.0,1.0,2020-02-06 09:40:00+04:00,153993
VALIDATED_EIF,17896,28763.0,FG,30.0,,1.0,1.0,1.0,2020-02-06 09:40:00+04:00,153993
VALIDATED_EIF,17897,28769.0,NG,,,1.0,1.0,1.0,2020-02-06 14:00:00+04:00,154020
VALIDATED_EIF,17897,28767.0,FG,8.0,,1.0,1.0,1.0,2020-02-06 14:00:00+04:00,154020
VALIDATED_EIF,17897,28767.0,FG,12.0,,1.0,1.0,1.0,2020-02-06 14:00:00+04:00,154020
VALIDATED_EIF,17897,28767.0,FG,30.0,,1.0,1.0,1.0,2020-02-06 14:00:00+04:00,154020
VALIDATED_EIF,17900,28792.0,FG,,,1.0,1.0,4.0,2020-02-01 09:00:00+04:00,154150
VALIDATED_EIF,17900,28791.0,NG,3.0,,1.0,1.0,4.0,2020-02-01 09:00:00+04:00,154150
VALIDATED_EIF,17900,28791.0,NG,12.0,,1.0,1.0,4.0,2020-02-01 09:00:00+04:00,154150
VALIDATED_EIF,17904,28613.0,NG,,,1.0,1.0,2.0,2020-02-06 16:50:00+04:00,153311
VALIDATED_EIF,17904,28612.0,FG,2.0,,1.0,1.0,2.0,2020-02-06 16:50:00+04:00,153311
VALIDATED_EIF,17904,28612.0,FG,20.0,,1.0,1.0,2.0,2020-02-06 16:50:00+04:00,153311
VALIDATED_EIF,17904,28612.0,FG,30.0,,1.0,1.0,2.0,2020-02-06 16:50:00+04:00,153311
VALIDATED_EIF,17908,28626.0,NG,4.0,,1.0,2.0,1.0,2020-02-06 20:00:00+04:00,153345
VALIDATED_EIF,17908,28626.0,NG,12.0,,1.0,2.0,1.0,2020-02-06 20:00:00+04:00,153345
VALIDATED_EIF,17908,28626.0,NG,33.0,,1.0,2.0,1.0,2020-02-06 20:00:00+04:00,153345
VALIDATED_EIF,17908,28624.0,FG,,,1.0,2.0,1.0,2020-02-06 20:00:00+04:00,153345
VALIDATED_EIF,17914,28670.0,FG,,,1.0,1.0,3.0,2020-02-01 13:30:00+04:00,153495
VALIDATED_EIF,17914,28669.0,NG,2.0,,1.0,1.0,3.0,2020-02-01 13:30:00+04:00,153495
VALIDATED_EIF,17914,28669.0,NG,12.0,,1.0,1.0,3.0,2020-02-01 13:30:00+04:00,153495
VALIDATED_EIF,17917,28677.0,NG,3.0,,1.0,1.0,4.0,2020-02-01 16:30:00+04:00,153526
VALIDATED_EIF,17917,28677.0,NG,12.0,,1.0,1.0,4.0,2020-02-01 16:30:00+04:00,153526
VALIDATED_EIF,17917,28674.0,FG,2.0,,1.0,1.0,4.0,2020-02-01 16:30:00+04:00,153526
VALIDATED_EIF,17917,28674.0,FG,12.0,,1.0,1.0,4.0,2020-02-01 16:30:00+04:00,153526
VALIDATED_EIF,17945,28757.0,NG,,,1.0,1.0,1.0,2020-02-06 07:45:00+04:00,153962
VALIDATED_EIF,17945,28756.0,FG,9.0,,1.0,1.0,1.0,2020-02-06 07:45:00+04:00,153962
VALIDATED_EIF,17945,28756.0,FG,17.0,,1.0,1.0,1.0,2020-02-06 07:45:00+04:00,153962
VALIDATED_EIF,17945,28756.0,FG,31.0,,1.0,1.0,1.0,2020-02-06 07:45:00+04:00,153962
VALIDATED_EIF,17946,28764.0,NG,2.0,,1.0,1.0,2.0,2020-02-01 17:30:00+04:00,153992
VALIDATED_EIF,17946,28764.0,NG,12.0,,1.0,1.0,2.0,2020-02-01 17:30:00+04:00,153992
VALIDATED_EIF,17946,28764.0,NG,30.0,,1.0,1.0,2.0,2020-02-01 17:30:00+04:00,153992
VALIDATED_EIF,17946,28762.0,FG,2.0,,1.0,1.0,2.0,2020-02-01 17:30:00+04:00,153992
VALIDATED_EIF,17946,28762.0,FG,12.0,,1.0,1.0,2.0,2020-02-01 17:30:00+04:00,153992
VALIDATED_EIF,17999,28941.0,NG,8.0,,1.0,2.0,3.0,2020-02-02 21:55:00+04:00,154937
VALIDATED_EIF,17999,28941.0,NG,12.0,,1.0,2.0,3.0,2020-02-02 21:55:00+04:00,154937
VALIDATED_EIF,17999,28941.0,NG,30.0,,1.0,2.0,3.0,2020-02-02 21:55:00+04:00,154937
VALIDATED_EIF,17999,28940.0,FG,3.0,,1.0,2.0,3.0,2020-02-02 21:55:00+04:00,154937
VALIDATED_EIF,17999,28940.0,FG,12.0,,1.0,2.0,3.0,2020-02-02 21:55:00+04:00,154937
VALIDATED_EIF,17999,28940.0,FG,31.0,,1.0,2.0,3.0,2020-02-02 21:55:00+04:00,154937
VALIDATED_EIF,17999,28938.0,NG,2.0,,1.0,2.0,3.0,2020-02-02 21:55:00+04:00,154937
VALIDATED_EIF,17999,28938.0,NG,11.0,,1.0,2.0,3.0,2020-02-02 21:55:00+04:00,154937
VALIDATED_EIF,17999,28938.0,NG,25.0,,1.0,2.0,3.0,2020-02-02 21:55:00+04:00,154937
VALIDATED_EIF,17999,28938.0,NG,27.0,,1.0,2.0,3.0,2020-02-02 21:55:00+04:00,154937
VALIDATED_EIF,18034,28896.0,NG,,,1.0,7.0,3.0,2020-02-06 09:15:00+04:00,154737
VALIDATED_EIF,18034,28895.0,FG,3.0,,1.0,7.0,3.0,2020-02-06 09:15:00+04:00,154737
VALIDATED_EIF,18034,28895.0,FG,12.0,,1.0,7.0,3.0,2020-02-06 09:15:00+04:00,154737
VALIDATED_EIF,18070,29014.0,NG,9.0,,1.0,1.0,1.0,2020-02-07 09:00:00+04:00,155121
VALIDATED_EIF,18070,29014.0,NG,17.0,,1.0,1.0,1.0,2020-02-07 09:00:00+04:00,155121
VALIDATED_EIF,18070,29013.0,FG,,,1.0,1.0,1.0,2020-02-07 09:00:00+04:00,155121
VALIDATED_EIF,18081,29058.0,NG,3.0,,1.0,7.0,3.0,2020-02-05 13:25:00+04:00,155245
VALIDATED_EIF,18081,29058.0,NG,15.0,,1.0,7.0,3.0,2020-02-05 13:25:00+04:00,155245
VALIDATED_EIF,18081,29058.0,NG,35.0,,1.0,7.0,3.0,2020-02-05 13:25:00+04:00,155245
VALIDATED_EIF,18081,29057.0,FG,2.0,,1.0,7.0,3.0,2020-02-05 13:25:00+04:00,155245
VALIDATED_EIF,18081,29057.0,FG,12.0,,1.0,7.0,3.0,2020-02-05 13:25:00+04:00,155245
VALIDATED_EIF,18090,29084.0,NG,2.0,,1.0,1.0,1.0,2020-02-07 14:00:00+04:00,155314
VALIDATED_EIF,18090,29084.0,NG,12.0,,1.0,1.0,1.0,2020-02-07 14:00:00+04:00,155314
VALIDATED_EIF,18090,29084.0,NG,25.0,,1.0,1.0,1.0,2020-02-07 14:00:00+04:00,155314
VALIDATED_EIF,18090,29083.0,FG,3.0,,1.0,1.0,1.0,2020-02-07 14:00:00+04:00,155314
VALIDATED_EIF,18090,29083.0,FG,12.0,,1.0,1.0,1.0,2020-02-07 14:00:00+04:00,155314
VALIDATED_EIF,18090,29083.0,FG,25.0,,1.0,1.0,1.0,2020-02-07 14:00:00+04:00,155314
VALIDATED_EIF,18090,29083.0,FG,30.0,,1.0,1.0,1.0,2020-02-07 14:00:00+04:00,155314
VALIDATED_EIF,18090,29083.0,FG,35.0,,1.0,1.0,1.0,2020-02-07 14:00:00+04:00,155314
VALIDATED_EIF,18109,28964.0,FG,2.0,,1.0,1.0,3.0,2020-02-04 14:50:00+04:00,155001
VALIDATED_EIF,18109,28964.0,FG,12.0,,1.0,1.0,3.0,2020-02-04 14:50:00+04:00,155001
VALIDATED_EIF,18109,28963.0,NG,2.0,,1.0,1.0,3.0,2020-02-04 14:50:00+04:00,155001
VALIDATED_EIF,18109,28963.0,NG,12.0,,1.0,1.0,3.0,2020-02-04 14:50:00+04:00,155001
VALIDATED_EIF,18115,28982.0,NG,2.0,,1.0,1.0,3.0,2020-02-07 12:00:00+04:00,155047
VALIDATED_EIF,18115,28982.0,NG,12.0,,1.0,1.0,3.0,2020-02-07 12:00:00+04:00,155047
VALIDATED_EIF,18115,28981.0,FG,2.0,,1.0,1.0,3.0,2020-02-07 12:00:00+04:00,155047
VALIDATED_EIF,18115,28981.0,FG,12.0,,1.0,1.0,3.0,2020-02-07 12:00:00+04:00,155047
VALIDATED_EIF,18115,28981.0,FG,31.0,,1.0,1.0,3.0,2020-02-07 12:00:00+04:00,155047
VALIDATED_EIF,18130,29029.0,FG,2.0,,1.0,6.0,2.0,2020-02-07 17:00:00+04:00,155156
VALIDATED_EIF,18130,29029.0,FG,12.0,,1.0,6.0,2.0,2020-02-07 17:00:00+04:00,155156
VALIDATED_EIF,18130,29028.0,NG,,,1.0,6.0,2.0,2020-02-07 17:00:00+04:00,155156
VALIDATED_EIF,18147,29082.0,NG,3.0,,1.0,1.0,1.0,2020-02-07 10:00:00+04:00,155309
VALIDATED_EIF,18147,29082.0,NG,12.0,,1.0,1.0,1.0,2020-02-07 10:00:00+04:00,155309
VALIDATED_EIF,18147,29082.0,NG,25.0,,1.0,1.0,1.0,2020-02-07 10:00:00+04:00,155309
VALIDATED_EIF,18147,29081.0,FG,3.0,,1.0,1.0,1.0,2020-02-07 10:00:00+04:00,155309
VALIDATED_EIF,18147,29081.0,FG,12.0,,1.0,1.0,1.0,2020-02-07 10:00:00+04:00,155309
VALIDATED_EIF,18147,29081.0,FG,30.0,,1.0,1.0,1.0,2020-02-07 10:00:00+04:00,155309
VALIDATED_EIF,18160,29134.0,FG,2.0,,1.0,1.0,1.0,2020-02-07 16:30:00+04:00,155439
VALIDATED_EIF,18160,29134.0,FG,16.0,,1.0,1.0,1.0,2020-02-07 16:30:00+04:00,155439
VALIDATED_EIF,18160,29134.0,FG,29.0,,1.0,1.0,1.0,2020-02-07 16:30:00+04:00,155439
VALIDATED_EIF,18160,29133.0,FG,2.0,,1.0,1.0,1.0,2020-02-07 16:30:00+04:00,155439
VALIDATED_EIF,18160,29133.0,FG,12.0,,1.0,1.0,1.0,2020-02-07 16:30:00+04:00,155439
VALIDATED_EIF,18164,29154.0,NG,4.0,,1.0,2.0,2.0,2020-02-07 20:15:00+04:00,155487
VALIDATED_EIF,18164,29154.0,NG,16.0,,1.0,2.0,2.0,2020-02-07 20:15:00+04:00,155487
VALIDATED_EIF,18164,29154.0,NG,35.0,,1.0,2.0,2.0,2020-02-07 20:15:00+04:00,155487
VALIDATED_EIF,18164,29153.0,FG,5.0,,1.0,2.0,2.0,2020-02-07 20:15:00+04:00,155487
VALIDATED_EIF,18164,29153.0,FG,12.0,,1.0,2.0,2.0,2020-02-07 20:15:00+04:00,155487
VALIDATED_EIF,18164,29153.0,FG,35.0,,1.0,2.0,2.0,2020-02-07 20:15:00+04:00,155487
VALIDATED_EIF,18173,29187.0,FG,2.0,,1.0,1.0,2.0,2020-02-07 21:12:00+04:00,155568
VALIDATED_EIF,18173,29187.0,FG,21.0,,1.0,1.0,2.0,2020-02-07 21:12:00+04:00,155568
VALIDATED_EIF,18173,29186.0,NG,2.0,,1.0,1.0,2.0,2020-02-07 21:12:00+04:00,155568
VALIDATED_EIF,18173,29186.0,NG,23.0,,1.0,1.0,2.0,2020-02-07 21:12:00+04:00,155568
VALIDATED_EIF,18205,29150.0,NG,,,1.0,2.0,2.0,2020-02-07 18:38:00+04:00,155477
VALIDATED_EIF,18205,29149.0,FG,3.0,,1.0,2.0,2.0,2020-02-07 18:38:00+04:00,155477
VALIDATED_EIF,18205,29149.0,FG,16.0,,1.0,2.0,2.0,2020-02-07 18:38:00+04:00,155477
VALIDATED_EIF,18205,29149.0,FG,35.0,,1.0,2.0,2.0,2020-02-07 18:38:00+04:00,155477
VALIDATED_EIF,18239,29292.0,NG,2.0,,1.0,1.0,1.0,2020-02-08 13:15:00+04:00,155857
VALIDATED_EIF,18239,29292.0,NG,21.0,,1.0,1.0,1.0,2020-02-08 13:15:00+04:00,155857
VALIDATED_EIF,18239,29291.0,FG,,,1.0,1.0,1.0,2020-02-08 13:15:00+04:00,155857
VALIDATED_EIF,18240,29300.0,NG,2.0,,1.0,2.0,3.0,2020-02-08 20:38:00+04:00,155877
VALIDATED_EIF,18240,29300.0,NG,23.0,,1.0,2.0,3.0,2020-02-08 20:38:00+04:00,155877
VALIDATED_EIF,18240,29299.0,FG,2.0,,1.0,2.0,3.0,2020-02-08 20:38:00+04:00,155877
VALIDATED_EIF,18240,29299.0,FG,12.0,,1.0,2.0,3.0,2020-02-08 20:38:00+04:00,155877
VALIDATED_EIF,18240,29299.0,FG,25.0,,1.0,2.0,3.0,2020-02-08 20:38:00+04:00,155877
VALIDATED_EIF,18241,29306.0,NG,,,1.0,1.0,1.0,2020-02-08 17:40:00+04:00,155898
VALIDATED_EIF,18241,29305.0,FG,2.0,,1.0,1.0,1.0,2020-02-08 17:40:00+04:00,155898
VALIDATED_EIF,18241,29305.0,FG,11.0,,1.0,1.0,1.0,2020-02-08 17:40:00+04:00,155898
VALIDATED_EIF,18241,29305.0,FG,33.0,,1.0,1.0,1.0,2020-02-08 17:40:00+04:00,155898
VALIDATED_EIF,18242,29312.0,NG,2.0,,1.0,2.0,3.0,2020-02-08 20:30:00+04:00,155915
VALIDATED_EIF,18242,29312.0,NG,12.0,,1.0,2.0,3.0,2020-02-08 20:30:00+04:00,155915
VALIDATED_EIF,18242,29311.0,FG,,,1.0,2.0,3.0,2020-02-08 20:30:00+04:00,155915
VALIDATED_EIF,18268,29404.0,NG,2.0,,1.0,1.0,1.0,2020-02-08 11:58:00+04:00,156164
VALIDATED_EIF,18268,29404.0,NG,15.0,,1.0,1.0,1.0,2020-02-08 11:58:00+04:00,156164
VALIDATED_EIF,18268,29403.0,FG,2.0,,1.0,1.0,1.0,2020-02-08 11:58:00+04:00,156164
VALIDATED_EIF,18268,29403.0,FG,21.0,,1.0,1.0,1.0,2020-02-08 11:58:00+04:00,156164
VALIDATED_EIF,18269,29408.0,FG,2.0,,1.0,1.0,1.0,2020-02-08 07:55:00+04:00,156174
VALIDATED_EIF,18269,29408.0,FG,12.0,,1.0,1.0,1.0,2020-02-08 07:55:00+04:00,156174
VALIDATED_EIF,18269,29407.0,FG,2.0,,1.0,1.0,1.0,2020-02-08 07:55:00+04:00,156174
VALIDATED_EIF,18269,29407.0,FG,12.0,,1.0,1.0,1.0,2020-02-08 07:55:00+04:00,156174
VALIDATED_EIF,18269,29407.0,FG,30.0,,1.0,1.0,1.0,2020-02-08 07:55:00+04:00,156174
VALIDATED_EIF,18273,29418.0,NG,2.0,,1.0,2.0,5.0,2020-02-08 23:55:00+04:00,156199
VALIDATED_EIF,18273,29418.0,NG,20.0,,1.0,2.0,5.0,2020-02-08 23:55:00+04:00,156199
VALIDATED_EIF,18273,29418.0,NG,31.0,,1.0,2.0,5.0,2020-02-08 23:55:00+04:00,156199
VALIDATED_EIF,18273,29417.0,FG,,,1.0,2.0,5.0,2020-02-08 23:55:00+04:00,156199
VALIDATED_EIF,18274,29496.0,NG,,,1.0,1.0,3.0,2020-02-09 11:30:00+04:00,156209
VALIDATED_EIF,18274,29421.0,FG,3.0,,1.0,1.0,3.0,2020-02-09 11:30:00+04:00,156209
VALIDATED_EIF,18274,29421.0,FG,12.0,,1.0,1.0,3.0,2020-02-09 11:30:00+04:00,156209
VALIDATED_EIF,18310,29298.0,NG,,,1.0,1.0,1.0,2020-02-08 18:00:00+04:00,155872
VALIDATED_EIF,18310,29297.0,FG,2.0,,1.0,1.0,1.0,2020-02-08 18:00:00+04:00,155872
VALIDATED_EIF,18310,29297.0,FG,12.0,,1.0,1.0,1.0,2020-02-08 18:00:00+04:00,155872
VALIDATED_EIF,18310,29297.0,FG,29.0,,1.0,1.0,1.0,2020-02-08 18:00:00+04:00,155872
VALIDATED_EIF,18310,29297.0,FG,35.0,,1.0,1.0,1.0,2020-02-08 18:00:00+04:00,155872
VALIDATED_EIF,18334,29402.0,NG,2.0,,1.0,1.0,1.0,2020-02-08 14:00:00+04:00,156159
VALIDATED_EIF,18334,29402.0,NG,23.0,,1.0,1.0,1.0,2020-02-08 14:00:00+04:00,156159
VALIDATED_EIF,18334,29401.0,FG,,,1.0,1.0,1.0,2020-02-08 14:00:00+04:00,156159
VALIDATED_EIF,18340,29427.0,NG,3.0,,1.0,7.0,3.0,2020-02-08 23:50:00+04:00,156222
VALIDATED_EIF,18340,29427.0,NG,12.0,,1.0,7.0,3.0,2020-02-08 23:50:00+04:00,156222
VALIDATED_EIF,18340,29427.0,NG,30.0,,1.0,7.0,3.0,2020-02-08 23:50:00+04:00,156222
VALIDATED_EIF,18340,29426.0,FG,3.0,,1.0,7.0,3.0,2020-02-08 23:50:00+04:00,156222
VALIDATED_EIF,18340,29426.0,FG,12.0,,1.0,7.0,3.0,2020-02-08 23:50:00+04:00,156222
VALIDATED_EIF,18393,29633.0,NG,2.0,,1.0,2.0,1.0,2020-02-06 19:30:00+04:00,157587
VALIDATED_EIF,18393,29633.0,NG,15.0,,1.0,2.0,1.0,2020-02-06 19:30:00+04:00,157587
VALIDATED_EIF,18393,29632.0,FG,2.0,,1.0,2.0,1.0,2020-02-06 19:30:00+04:00,157587
VALIDATED_EIF,18393,29632.0,FG,15.0,,1.0,2.0,1.0,2020-02-06 19:30:00+04:00,157587
VALIDATED_EIF,18409,29857.0,NG,,,1.0,1.0,1.0,2020-02-06 13:30:00+04:00,157170
VALIDATED_EIF,18409,29573.0,NG,,,1.0,1.0,1.0,2020-02-06 13:30:00+04:00,157170
VALIDATED_EIF,18409,29572.0,NG,4.0,,1.0,1.0,1.0,2020-02-06 13:30:00+04:00,157170
VALIDATED_EIF,18409,29572.0,NG,12.0,,1.0,1.0,1.0,2020-02-06 13:30:00+04:00,157170
VALIDATED_EIF,18409,29571.0,FG,3.0,,1.0,1.0,1.0,2020-02-06 13:30:00+04:00,157170
VALIDATED_EIF,18409,29571.0,FG,12.0,,1.0,1.0,1.0,2020-02-06 13:30:00+04:00,157170
VALIDATED_EIF,18448,29692.0,NG,2.0,,1.0,7.0,3.0,2020-02-05 00:20:00+04:00,158040
VALIDATED_EIF,18448,29692.0,NG,15.0,,1.0,7.0,3.0,2020-02-05 00:20:00+04:00,158040
VALIDATED_EIF,18448,29690.0,FG,4.0,,1.0,7.0,3.0,2020-02-05 00:20:00+04:00,158040
VALIDATED_EIF,18448,29690.0,FG,13.0,,1.0,7.0,3.0,2020-02-05 00:20:00+04:00,158040
VALIDATED_EIF,18507,29680.0,NG,,,1.0,2.0,1.0,2020-02-06 19:00:00+04:00,157949
VALIDATED_EIF,18507,29679.0,FG,2.0,,1.0,2.0,1.0,2020-02-06 19:00:00+04:00,157949
VALIDATED_EIF,18507,29679.0,FG,15.0,,1.0,2.0,1.0,2020-02-06 19:00:00+04:00,157949
VALIDATED_EIF,18522,29749.0,NG,8.0,,1.0,1.0,3.0,2020-02-09 12:30:00+04:00,158465
VALIDATED_EIF,18522,29749.0,NG,12.0,,1.0,1.0,3.0,2020-02-09 12:30:00+04:00,158465
VALIDATED_EIF,18522,29748.0,FG,4.0,,1.0,1.0,3.0,2020-02-09 12:30:00+04:00,158465
VALIDATED_EIF,18522,29748.0,FG,12.0,,1.0,1.0,3.0,2020-02-09 12:30:00+04:00,158465
VALIDATED_EIF,18522,29748.0,FG,25.0,,1.0,1.0,3.0,2020-02-09 12:30:00+04:00,158465
VALIDATED_EIF,18526,29768.0,NG,5.0,,1.0,1.0,3.0,2020-02-09 12:10:00+04:00,158575
VALIDATED_EIF,18526,29768.0,NG,11.0,,1.0,1.0,3.0,2020-02-09 12:10:00+04:00,158575
VALIDATED_EIF,18526,29767.0,FG,2.0,,1.0,1.0,3.0,2020-02-09 12:10:00+04:00,158575
VALIDATED_EIF,18526,29767.0,FG,12.0,,1.0,1.0,3.0,2020-02-09 12:10:00+04:00,158575
VALIDATED_EIF,18526,29767.0,FG,31.0,,1.0,1.0,3.0,2020-02-09 12:10:00+04:00,158575
VALIDATED_EIF,18596,30043.0,NG,2.0,,1.0,1.0,2.0,2020-02-08 17:05:00+04:00,160265
VALIDATED_EIF,18596,30043.0,NG,15.0,,1.0,1.0,2.0,2020-02-08 17:05:00+04:00,160265
VALIDATED_EIF,18596,30040.0,FG,,,1.0,1.0,2.0,2020-02-08 17:05:00+04:00,160265
VALIDATED_EIF,18598,30066.0,NG,3.0,,1.0,2.0,2.0,2020-02-04 22:30:00+04:00,160414
VALIDATED_EIF,18598,30066.0,NG,12.0,,1.0,2.0,2.0,2020-02-04 22:30:00+04:00,160414
VALIDATED_EIF,18598,30062.0,FG,3.0,,1.0,2.0,2.0,2020-02-04 22:30:00+04:00,160414
VALIDATED_EIF,18598,30062.0,FG,12.0,,1.0,2.0,2.0,2020-02-04 22:30:00+04:00,160414
VALIDATED_EIF,18614,29913.0,NG,2.0,,1.0,1.0,4.0,2020-02-03 09:05:00+04:00,159431
VALIDATED_EIF,18614,29913.0,NG,21.0,,1.0,1.0,4.0,2020-02-03 09:05:00+04:00,159431
VALIDATED_EIF,18614,29911.0,FG,,,1.0,1.0,4.0,2020-02-03 09:05:00+04:00,159431
VALIDATED_EIF,18633,30007.0,FG,3.0,,1.0,2.0,1.0,2020-02-09 21:20:00+04:00,160046
VALIDATED_EIF,18633,30007.0,FG,11.0,,1.0,2.0,1.0,2020-02-09 21:20:00+04:00,160046
VALIDATED_EIF,18633,30007.0,FG,31.0,,1.0,2.0,1.0,2020-02-09 21:20:00+04:00,160046
VALIDATED_EIF,18633,30005.0,NG,,,1.0,2.0,1.0,2020-02-09 21:20:00+04:00,160046
VALIDATED_EIF,18651,30059.0,NG,2.0,,1.0,2.0,1.0,2020-02-09 19:55:00+04:00,160387
VALIDATED_EIF,18651,30059.0,NG,12.0,,1.0,2.0,1.0,2020-02-09 19:55:00+04:00,160387
VALIDATED_EIF,18651,30058.0,FG,,,1.0,2.0,1.0,2020-02-09 19:55:00+04:00,160387
VALIDATED_EIF,18682,30189.0,NG,3.0,,1.0,1.0,2.0,2020-02-07 11:05:00+04:00,160985
VALIDATED_EIF,18682,30189.0,NG,12.0,,1.0,1.0,2.0,2020-02-07 11:05:00+04:00,160985
VALIDATED_EIF,18682,30189.0,NG,35.0,,1.0,1.0,2.0,2020-02-07 11:05:00+04:00,160985
VALIDATED_EIF,18682,30188.0,FG,3.0,,1.0,1.0,2.0,2020-02-07 11:05:00+04:00,160985
VALIDATED_EIF,18682,30188.0,FG,12.0,,1.0,1.0,2.0,2020-02-07 11:05:00+04:00,160985
VALIDATED_EIF,18682,30188.0,FG,35.0,,1.0,1.0,2.0,2020-02-07 11:05:00+04:00,160985
